id,x,y,t
8031431,-77.03454848,38.91593573,2008-03-08T22:00:00.000Z
8035469,-77.00298788,38.89499638,2008-03-17T11:15:00.000Z
8035478,-77.00735024,38.83174809,2008-03-17T10:30:00.000Z
8051780,-77.06113889,38.90301588,2008-04-19T12:20:00.000Z
8055623,-77.03867585,38.91474534,2008-04-26T21:30:00.000Z
8055674,-76.97816151,38.84550219,2008-04-26T22:21:00.000Z
8055797,-77.01060977,38.91038221,2008-04-27T02:30:00.000Z
8100906,-77.05549959,38.930368,2008-07-20T05:00:00.000Z
8100912,-77.06864375,38.93862164,2008-07-20T05:45:00.000Z
8104227,-77.00107354,38.84283773,2008-07-26T07:39:00.000Z
8101102,-77.0174912,38.94964861,2008-07-20T17:10:00.000Z
8101104,-77.03418676,38.95515798,2008-07-20T16:20:00.000Z
8101233,-77.03112087,38.9091354,2008-07-20T21:46:00.000Z
8104601,-76.99089484,38.90131994,2008-07-26T23:58:00.000Z
8104604,-77.0174912,38.94964861,2008-07-26T23:55:00.000Z
8101391,-77.00826018,38.83247772,2008-07-21T09:10:00.000Z
8101418,-77.03439931,38.94135724,2008-07-21T10:00:00.000Z
8104844,-76.97464727,38.84781665,2008-07-27T09:30:00.000Z
8025490,-76.99419737,38.83489213,2008-02-25T14:30:00.000Z
8025580,-77.04236972,38.92162642,2008-02-25T17:30:00.000Z
8025624,-76.98264589,38.8791584,2008-02-25T19:15:00.000Z
8025662,-77.07059744,38.95469125,2008-02-25T20:00:00.000Z
8025666,-76.94477343,38.86668801,2008-02-25T21:40:00.000Z
8025669,-77.02973592,38.93346725,2008-02-25T00:00:00.000Z
8025685,-77.05081574,38.89603034,2008-02-25T09:15:00.000Z
8025694,-76.97923289,38.84523213,2008-02-25T21:00:00.000Z
8025740,-76.96621311,38.87573161,2008-02-26T00:39:00.000Z
8022679,-76.9640464,38.85313786,2008-02-19T08:30:00.000Z
8025897,-77.02464391,38.91700122,2008-02-26T13:20:00.000Z
8025914,-76.97520393,38.90347967,2008-02-26T13:45:00.000Z
8025944,-77.01108204,38.83325221,2008-02-26T14:20:00.000Z
8025983,-77.00588729,38.82849612,2008-02-26T14:30:00.000Z
8026026,-77.0413088,38.92161779,2008-02-26T17:45:00.000Z
8022865,-77.03460234,38.93188945,2008-02-19T17:30:00.000Z
8026095,-76.99031586,38.92015634,2008-02-26T20:23:00.000Z
8026096,-77.04019336,38.92718532,2008-02-26T20:30:00.000Z
8026125,-77.00026765,38.95647819,2008-02-26T23:00:00.000Z
8026197,-77.02963591,38.91483806,2008-02-27T22:25:00.000Z
8022958,-76.97688343,38.84372728,2008-02-19T18:50:00.000Z
8026375,-76.98368548,38.86885294,2008-02-27T11:15:00.000Z
8026397,-77.01829818,38.90252598,2008-02-27T13:15:00.000Z
8026398,-77.03650253,38.92640281,2008-02-27T12:50:00.000Z
8019710,-76.97989435,38.8689064,2008-02-12T16:40:00.000Z
8019723,-77.02619548,38.93448603,2008-02-12T16:45:00.000Z
8023424,-77.08795337,38.93940143,2008-02-20T21:15:00.000Z
8020067,-77.00194844,38.82292902,2008-02-13T12:25:00.000Z
8023634,-77.02716156,38.92724313,2008-02-21T12:30:00.000Z
8023647,-77.01918484,38.94152287,2008-02-21T13:00:00.000Z
8074698,-76.99376546,38.90077062,2008-06-02T01:40:00.000Z
8074727,-77.02189955,38.91701078,2008-06-02T04:00:00.000Z
8074764,-77.02500782,38.90252474,2008-06-02T09:30:00.000Z
8074863,-76.94142265,38.89189186,2008-06-02T11:50:00.000Z
8074883,-77.06945458,38.96581714,2008-06-02T12:30:00.000Z
8035517,-76.99127101,38.84198161,2008-03-17T12:15:00.000Z
8035548,-76.98513845,38.91917388,2008-03-17T14:07:00.000Z
8035571,-76.97596454,38.87011278,2008-03-17T15:35:00.000Z
8035579,-76.9644255,38.92466449,2008-03-17T17:00:00.000Z
8051959,-76.91779025,38.89386847,2008-04-19T21:20:00.000Z
8055395,-76.9777696,38.84631288,2008-04-26T11:08:00.000Z
8043935,-76.93263066,38.87648278,2008-04-03T18:30:00.000Z
8043939,-77.03453773,38.91755723,2008-04-03T18:05:00.000Z
8044094,-76.98887574,38.91177846,2008-04-03T23:50:00.000Z
8044110,-77.00826018,38.83247772,2008-04-04T00:34:00.000Z
8044163,-77.02657121,38.98328369,2008-04-04T05:50:00.000Z
8107818,-76.98499605,38.88347374,2008-08-01T16:30:00.000Z
8104490,-76.99186801,38.85934091,2008-07-26T20:00:00.000Z
8104518,-76.96010995,38.92915825,2008-07-26T20:00:00.000Z
8104539,-77.00181072,38.84152249,2008-07-26T20:50:00.000Z
8104573,-76.99789458,38.83367612,2008-07-26T22:50:00.000Z
8108119,-77.01893434,38.91038116,2008-08-02T00:12:00.000Z
8104792,-77.03070974,38.94506968,2008-07-27T10:05:00.000Z
8108304,-77.02652032,38.90857801,2008-08-02T10:45:00.000Z
8108311,-77.01991438,38.91039,2008-08-02T10:56:00.000Z
8108332,-76.9922277,38.83624329,2008-08-02T11:44:00.000Z
8029416,-77.04019336,38.92718532,2008-03-04T18:45:00.000Z
8029450,-77.04490756,38.9046988,2008-03-10T21:35:00.000Z
8029597,-77.02456271,38.9490618,2008-03-05T02:49:00.000Z
8025888,-77.05428005,38.90396515,2008-02-26T13:32:00.000Z
8029728,-77.05389084,38.96867195,2008-03-05T11:40:00.000Z
8029884,-77.02600336,38.91371289,2008-03-05T18:00:00.000Z
8029906,-76.97170986,38.90562286,2008-03-05T19:19:00.000Z
8026092,-76.93390049,38.88660894,2008-02-26T20:30:00.000Z
8029951,-77.00482821,38.83515342,2008-03-05T20:00:00.000Z
8029964,-76.9884354,38.85417879,2008-03-05T20:00:00.000Z
8026352,-76.99988706,38.85935921,2008-02-27T11:30:00.000Z
8030285,-77.02509979,38.96729441,2008-03-06T21:30:00.000Z
8026410,-76.98630658,38.90109428,2008-02-27T14:08:00.000Z
8026581,-76.98109079,38.91980388,2008-02-27T18:35:00.000Z
8030506,-76.9870315,38.90859832,2008-03-06T21:40:00.000Z
8026704,-77.01065496,38.82700038,2008-02-28T00:05:00.000Z
8026767,-76.99700278,38.95186592,2008-02-28T09:00:00.000Z
8026778,-76.92923606,38.89458763,2008-02-28T09:20:00.000Z
8026823,-77.02734372,38.95116912,2008-02-28T10:40:00.000Z
8026922,-77.07927416,38.96583792,2008-02-28T15:35:00.000Z
8026952,-77.0251796,38.93190087,2008-02-28T17:22:00.000Z
8026959,-76.95278114,38.88508667,2008-02-28T16:30:00.000Z
8023803,-76.96477102,38.87887512,2008-02-21T19:00:00.000Z
8023860,-76.92513308,38.89387341,2008-02-21T20:30:00.000Z
8023874,-77.03086144,38.92243177,2008-02-21T21:00:00.000Z
8027033,-76.98222903,38.8870677,2008-02-28T19:15:00.000Z
8078540,-76.98066852,38.94617112,2008-06-09T09:30:00.000Z
8078618,-76.97976483,38.91929919,2008-06-09T15:23:00.000Z
8039449,-76.97991269,38.88559896,2008-03-25T17:30:00.000Z
8043584,-76.98223325,38.87010489,2008-04-02T23:43:00.000Z
8055472,-77.01803552,38.95799019,2008-04-26T16:00:00.000Z
8048028,-77.04423885,38.92323822,2008-04-11T21:25:00.000Z
8048090,-77.04707285,38.9188951,2008-04-11T23:50:00.000Z
8048112,-76.95337741,38.87214185,2008-04-11T23:45:00.000Z
8112082,-77.03453773,38.91755723,2008-08-09T04:35:00.000Z
8108124,-76.99988706,38.85935921,2008-08-02T02:30:00.000Z
8108271,-77.04425066,38.92367962,2008-08-02T08:00:00.000Z
8108281,-76.93601039,38.91159932,2008-08-02T09:30:00.000Z
8112249,-76.96478966,38.93453771,2008-08-09T15:30:00.000Z
8108409,-77.04337746,38.92899486,2008-08-02T15:50:00.000Z
8108452,-77.00900881,38.83256775,2008-08-02T02:08:00.000Z
8108795,-76.99618501,38.92696697,2008-08-03T09:20:00.000Z
8033513,-76.99498878,38.88199722,2008-03-13T11:00:00.000Z
8033524,-76.97792707,38.93311762,2008-03-13T10:45:00.000Z
8033696,-77.02838342,38.92574746,2008-03-13T18:10:00.000Z
8033719,-76.98627106,38.90595879,2008-03-13T18:30:00.000Z
8033770,-76.99731628,38.8981313,2008-03-13T20:19:00.000Z
8033968,-77.07320611,38.93348413,2008-03-14T07:57:00.000Z
8033984,-77.01971222,38.92983902,2008-03-14T00:50:00.000Z
8034019,-77.06601713,38.90475184,2008-03-14T10:30:00.000Z
8034041,-76.98294135,38.89667073,2008-03-14T16:00:00.000Z
8034147,-76.98467733,38.86488036,2008-03-14T16:00:00.000Z
8034148,-77.01067961,38.91482332,2008-03-14T16:00:00.000Z
8034182,-77.00352907,38.88292514,2008-03-14T16:30:00.000Z
8034248,-77.01017101,38.82519873,2008-03-14T18:15:00.000Z
8030406,-76.93489015,38.87570033,2008-03-06T22:00:00.000Z
8030430,-76.97282011,38.92681073,2008-03-06T18:45:00.000Z
8030753,-77.06171547,38.94315667,2008-03-07T13:00:00.000Z
8030782,-77.01258979,38.82739656,2008-03-07T14:30:00.000Z
8030821,-76.99064664,38.8599714,2008-03-07T17:00:00.000Z
8030831,-77.02192149,38.91335339,2008-03-08T16:30:00.000Z
8030928,-77.03994009,38.92796913,2008-03-07T18:25:00.000Z
8027021,-76.99845769,38.89147414,2008-02-28T20:24:00.000Z
8027026,-77.04295555,38.91782469,2008-02-28T18:46:00.000Z
8031012,-77.0045001,38.92880464,2008-03-08T00:30:00.000Z
8031028,-76.98520684,38.92299342,2008-03-08T01:00:00.000Z
8031167,-77.02128584,38.94704459,2008-03-08T09:30:00.000Z
8031171,-77.03195985,38.90313561,2008-03-08T09:45:00.000Z
8031181,-77.00588784,38.83515338,2008-03-08T10:27:00.000Z
8082166,-76.97828311,38.90019223,2008-06-15T22:34:00.000Z
8082211,-76.93501454,38.90362638,2008-06-16T02:00:00.000Z
8082238,-76.9377673,38.88019709,2008-06-16T02:00:00.000Z
8082273,-76.97761316,38.90437198,2008-06-16T03:30:00.000Z
8082286,-77.02140329,38.91556954,2008-06-16T05:00:00.000Z
8082362,-77.02651807,38.9025244,2008-06-16T11:00:00.000Z
8082390,-77.04421701,38.94379518,2008-06-16T11:20:00.000Z
8082397,-76.99042881,38.93778561,2008-06-16T11:58:00.000Z
8126944,-77.04156574,38.92718484,2008-09-07T12:30:00.000Z
8130647,-76.99618755,38.87951095,2008-09-14T15:00:00.000Z
8060001,-76.9296404,38.90537088,2008-05-05T06:00:00.000Z
8060020,-76.98544278,38.84050364,2008-05-05T08:45:00.000Z
8060040,-77.03336295,38.92051231,2008-05-05T08:00:00.000Z
8001230,-77.06907298,38.91735275,2008-01-03T18:45:00.000Z
8001290,-77.04237132,38.9243109,2008-01-03T22:15:00.000Z
8001292,-77.00369342,38.94074067,2008-01-03T20:30:00.000Z
8115352,-77.04274463,38.93145436,2008-08-15T19:15:00.000Z
8115556,-77.03749939,38.91409712,2008-08-16T03:30:00.000Z
8115560,-77.00026765,38.95647819,2008-08-16T05:15:00.000Z
8115722,-76.98801171,38.90741833,2008-08-16T15:20:00.000Z
8112567,-77.02886781,38.89734404,2008-08-10T02:30:00.000Z
8112597,-77.04138083,38.92650929,2008-08-10T05:30:00.000Z
8112613,-76.99104073,38.93303829,2008-08-10T05:30:00.000Z
8112628,-77.01325749,38.82605422,2008-08-10T06:00:00.000Z
8112657,-77.08307009,38.93583772,2008-08-10T09:45:00.000Z
8116093,-76.97568964,38.86523917,2008-08-17T04:00:00.000Z
8112690,-76.93092743,38.9097407,2008-08-10T12:00:00.000Z
8112712,-76.940914,38.89365725,2008-08-10T13:13:00.000Z
8112715,-76.98599679,38.89358127,2008-08-10T13:50:00.000Z
8112752,-76.99845742,38.90406783,2008-08-10T15:43:00.000Z
8037965,-77.01217708,38.90595896,2008-03-22T00:00:00.000Z
8037999,-77.08278725,38.95051242,2008-03-22T07:04:00.000Z
8038006,-77.01142204,38.87074528,2008-03-22T08:15:00.000Z
8034332,-77.00780809,38.91111211,2008-03-14T21:30:00.000Z
8034593,-76.92415556,38.90255685,2008-03-15T09:40:00.000Z
8034656,-77.02885964,38.90564975,2008-03-15T13:18:00.000Z
8034722,-77.01627819,38.94214489,2008-03-15T16:00:00.000Z
8038711,-77.04019336,38.92718532,2008-03-23T22:30:00.000Z
8038712,-77.03272968,38.94773558,2008-03-23T23:18:00.000Z
8038717,-77.01109175,38.82163128,2008-03-23T23:30:00.000Z
8035129,-76.99112134,38.9340202,2008-03-16T12:00:00.000Z
8031228,-76.92701518,38.89077572,2008-03-08T14:15:00.000Z
8035183,-77.08182895,38.94983748,2008-03-16T15:55:00.000Z
8035331,-77.02026835,38.93881119,2008-03-17T01:00:00.000Z
8085787,-76.98851775,38.84356685,2008-06-22T15:11:00.000Z
8085812,-76.99288464,38.83204539,2008-06-22T16:00:00.000Z
8089280,-76.92756949,38.88976713,2008-06-28T18:00:00.000Z
8086019,-76.96816988,38.85516595,2008-06-23T01:00:00.000Z
8086128,-77.03556803,38.90253101,2008-06-23T10:00:00.000Z
8074900,-77.0005787,38.90077078,2008-06-02T13:35:00.000Z
8074901,-76.98947117,38.86163786,2008-06-02T15:52:00.000Z
8074977,-76.97327986,38.90019119,2008-06-02T17:30:00.000Z
8075013,-76.94190217,38.869245,2008-06-02T17:05:00.000Z
8075038,-77.04419821,38.93209341,2008-06-02T18:50:00.000Z
8005411,-76.98680113,38.84508009,2008-01-12T17:00:00.000Z
8005476,-77.00276988,38.92130076,2008-01-12T19:18:00.000Z
8115435,-76.99264915,38.8819971,2008-08-15T23:20:00.000Z
8119114,-77.07275951,38.91402643,2008-08-22T21:05:00.000Z
8119401,-76.99321315,38.8898074,2008-08-23T10:30:00.000Z
8119447,-76.98195231,38.9329922,2008-08-23T12:10:00.000Z
8116152,-77.08086927,38.94791938,2008-08-17T12:30:00.000Z
8116260,-76.99988706,38.85935921,2008-08-17T16:00:00.000Z
8116370,-76.97538541,38.84527643,2008-08-17T21:00:00.000Z
8041752,-77.02630208,38.91080312,2008-03-30T06:29:00.000Z
8041777,-77.06403528,38.9060051,2008-03-30T08:10:00.000Z
8041833,-77.02294673,38.91038945,2008-03-30T13:05:00.000Z
8041916,-76.98608646,38.90660737,2008-03-30T16:00:00.000Z
8042179,-77.00589354,38.90421183,2008-03-31T06:30:00.000Z
8042256,-76.97813855,38.88284207,2008-03-31T11:30:00.000Z
8042257,-77.00482821,38.83515342,2008-03-31T13:00:00.000Z
8042260,-77.0105997,38.92023733,2008-03-31T13:00:00.000Z
8042278,-77.07068717,38.95209682,2008-03-31T12:35:00.000Z
8042430,-76.98919666,38.92446222,2008-03-31T20:30:00.000Z
8038625,-77.02969813,38.95349268,2008-03-23T19:00:00.000Z
8038652,-77.00889252,38.82360433,2008-03-23T20:00:00.000Z
8038663,-77.01067868,38.90857153,2008-03-23T20:10:00.000Z
8038675,-76.98399912,38.90903935,2008-03-23T21:15:00.000Z
8038687,-76.98680459,38.95100942,2008-03-23T21:44:00.000Z
8042508,-77.01108204,38.83325221,2008-03-31T20:08:00.000Z
8042509,-77.00330785,38.8347481,2008-03-31T21:30:00.000Z
8042511,-77.01362669,38.82961252,2008-03-31T22:33:00.000Z
8042513,-76.91779252,38.89189564,2008-03-31T20:35:00.000Z
8038722,-77.05430886,38.92666614,2008-03-23T23:50:00.000Z
8038830,-77.03500518,38.90671105,2008-03-24T12:45:00.000Z
8038839,-77.02310806,38.945693,2008-03-24T10:00:00.000Z
8042667,-76.98148918,38.8954724,2008-04-01T09:30:00.000Z
8038909,-76.97727102,38.89265203,2008-03-24T14:30:00.000Z
8038928,-76.9897371,38.85520587,2008-03-24T15:05:00.000Z
8038972,-77.02997974,38.96472591,2008-03-24T16:30:00.000Z
8039042,-76.99308501,38.90372532,2008-03-24T19:15:00.000Z
8039071,-77.02887851,38.92376551,2008-03-24T19:49:00.000Z
8039118,-77.04237132,38.9243109,2008-03-24T17:30:00.000Z
8039124,-76.97338472,38.89720945,2008-03-24T20:48:00.000Z
8039180,-77.00903034,38.82067656,2008-03-25T01:00:00.000Z
8089536,-76.93552728,38.91031987,2008-06-29T02:20:00.000Z
8089636,-76.97892226,38.84388982,2008-06-29T07:25:00.000Z
8075056,-77.01463427,38.91317436,2008-06-02T19:59:00.000Z
8078710,-77.0028242,38.83705427,2008-06-09T17:45:00.000Z
8078749,-77.00907563,38.90516651,2008-06-06T17:00:00.000Z
8078760,-77.03326632,38.91112565,2008-06-09T18:30:00.000Z
8078801,-77.02873097,38.92966599,2008-06-09T19:39:00.000Z
8078802,-77.01990407,38.91477707,2008-06-09T08:30:00.000Z
8078808,-77.01407412,38.87929397,2008-06-09T19:35:00.000Z
8009254,-77.0249883,38.91261409,2008-01-21T08:00:00.000Z
8119372,-77.02659459,38.9840584,2008-08-23T09:30:00.000Z
8123013,-76.96426253,38.8586691,2008-08-30T10:45:00.000Z
8123017,-77.03456749,38.907594,2008-08-30T12:27:00.000Z
8119718,-77.0660755,38.90553553,2008-08-23T05:00:00.000Z
8123526,-76.95678987,38.88879067,2008-08-31T11:45:00.000Z
8123736,-77.06388339,38.96812643,2008-08-31T20:35:00.000Z
8123750,-77.00145331,38.82509106,2008-08-31T22:20:00.000Z
8120106,-77.00181072,38.84152249,2008-08-24T18:30:00.000Z
8050021,-77.00755459,38.9125985,2008-04-15T19:55:00.000Z
8045869,-76.98691849,38.89612174,2008-04-07T16:00:00.000Z
8045918,-76.98887574,38.91177846,2008-04-07T18:35:00.000Z
8046029,-77.02701276,38.96064589,2008-04-07T23:50:00.000Z
8046035,-76.94140133,38.88978389,2008-04-07T23:55:00.000Z
8050179,-76.99901053,38.92371502,2008-04-16T03:51:00.000Z
8046105,-77.02704409,38.92159494,2008-04-08T05:00:00.000Z
8046212,-77.01745641,38.94890994,2008-04-08T10:30:00.000Z
8046248,-76.98666766,38.88126689,2008-04-08T11:55:00.000Z
8046256,-76.9518004,38.88663571,2008-04-08T12:45:00.000Z
8046265,-77.03156736,38.95408674,2008-04-08T13:20:00.000Z
8046286,-77.04199393,38.92969801,2008-04-08T14:10:00.000Z
8042450,-76.98920934,38.84068422,2008-03-31T19:24:00.000Z
8042456,-76.9824679,38.89997673,2008-03-31T19:15:00.000Z
8042476,-76.96738451,38.93508797,2008-03-31T21:00:00.000Z
8042477,-77.0251796,38.93190087,2008-03-31T19:20:00.000Z
8046342,-77.04058165,38.90021422,2008-04-08T16:28:00.000Z
8046343,-77.06660237,38.93885703,2008-04-08T17:30:00.000Z
8046395,-76.91778873,38.8951837,2008-04-08T17:40:00.000Z
8046417,-77.04652924,38.916391,2008-04-08T19:06:00.000Z
8046440,-76.990906,38.90421162,2008-04-08T19:32:00.000Z
8046610,-77.00589354,38.90421183,2008-04-09T08:00:00.000Z
8042726,-76.91572616,38.89447957,2008-04-01T12:00:00.000Z
8042803,-77.00277833,38.84224314,2008-06-19T14:50:00.000Z
8042848,-76.96858438,38.8557426,2008-04-01T16:00:00.000Z
8042910,-77.04772322,38.90857128,2008-04-01T18:20:00.000Z
8042911,-76.97415719,38.9287298,2008-04-01T18:40:00.000Z
8042928,-76.97152882,38.89704686,2008-04-01T19:00:00.000Z
8042994,-76.92923606,38.89458763,2008-04-01T21:00:00.000Z
8043010,-77.04186145,38.92013122,2008-04-01T21:52:00.000Z
8043071,-77.03209935,38.90570295,2008-04-02T00:21:00.000Z
8039327,-77.01109175,38.82163128,2008-03-25T14:25:00.000Z
8043247,-77.01753181,38.97405197,2008-04-02T12:00:00.000Z
8043271,-76.96757054,38.85572431,2008-04-02T12:36:00.000Z
8043363,-77.03763159,38.94613063,2008-04-02T15:30:00.000Z
8093134,-76.99240121,38.82920769,2008-07-06T03:00:00.000Z
8093289,-77.03644261,38.94453654,2008-07-06T13:00:00.000Z
8093316,-76.98742916,38.87649253,2008-07-06T13:45:00.000Z
8082578,-76.98561322,38.90930081,2008-06-16T19:15:00.000Z
8082591,-77.03651949,38.91446677,2008-06-16T19:40:00.000Z
8082602,-76.99264915,38.8819971,2008-06-16T20:30:00.000Z
8009379,-76.9840329,38.91266071,2008-01-21T15:07:00.000Z
8012411,-76.99619018,38.8300817,2008-01-28T11:00:00.000Z
8012430,-77.00351557,38.84294578,2008-01-28T12:00:00.000Z
8012451,-76.94898372,38.89267914,2008-01-27T13:00:00.000Z
8127000,-76.91686334,38.89793059,2008-09-07T15:15:00.000Z
8123429,-77.03266682,38.96161734,2008-08-31T00:30:00.000Z
8123467,-76.99696173,38.83199151,2008-08-31T07:00:00.000Z
8127316,-77.06464808,38.9461098,2008-09-08T07:20:00.000Z
8123596,-77.01423098,38.91454368,2008-08-31T14:51:00.000Z
8127430,-77.03185247,38.92084604,2008-09-08T12:30:00.000Z
8123795,-77.0045001,38.92880464,2008-09-01T00:29:00.000Z
8123904,-76.98222903,38.8870677,2008-09-01T10:00:00.000Z
8050029,-77.03585745,38.92787137,2008-04-15T20:30:00.000Z
8050057,-77.00205378,38.88179012,2008-04-15T21:15:00.000Z
8050058,-76.97415719,38.9287298,2008-04-15T21:15:00.000Z
8050081,-77.00205378,38.88179012,2008-04-15T22:00:00.000Z
8050092,-76.98611191,38.83511666,2008-04-15T22:14:00.000Z
8050130,-77.03585745,38.92787137,2008-04-16T00:30:00.000Z
8050227,-76.92052064,38.89526666,2008-04-16T09:00:00.000Z
8050389,-77.03273779,38.94027672,2008-04-16T17:00:00.000Z
8050460,-77.06694057,38.90594042,2008-04-16T19:00:00.000Z
8050463,-77.07291303,38.91757562,2008-04-16T19:40:00.000Z
8050473,-77.06583614,38.93349753,2008-04-16T20:00:00.000Z
8046486,-76.97639938,38.84447489,2008-04-08T20:00:00.000Z
8046495,-76.9955757,38.89612238,2008-04-08T21:27:00.000Z
8046517,-76.95278114,38.88508667,2008-04-08T23:00:00.000Z
8050658,-76.99032688,38.92395785,2008-04-17T10:00:00.000Z
8050746,-76.9730366,38.90326299,2008-04-17T11:35:00.000Z
8046658,-76.93476967,38.90664404,2008-04-09T09:45:00.000Z
8046692,-76.93860452,38.91175385,2008-04-09T12:55:00.000Z
8050886,-77.02140735,38.92911805,2008-04-17T17:14:00.000Z
8050940,-76.990906,38.90421162,2008-04-17T20:00:00.000Z
8050948,-76.94623548,38.88376862,2008-04-17T20:05:00.000Z
8051015,-77.04423885,38.92323822,2008-04-17T23:20:00.000Z
8046833,-76.94993506,38.88395043,2008-04-09T16:30:00.000Z
8046854,-77.03182223,38.93060205,2008-04-09T20:45:00.000Z
8046890,-76.95463584,38.8865828,2008-04-09T20:00:00.000Z
8046897,-76.95102932,38.88493281,2008-04-09T18:30:00.000Z
8047051,-77.01059954,38.91917435,2008-04-09T19:00:00.000Z
8047059,-76.98847297,38.9069049,2008-04-10T00:35:00.000Z
8047212,-76.99264722,38.90076154,2008-04-10T12:40:00.000Z
8047218,-77.07288007,38.93044854,2008-04-10T13:00:00.000Z
8043482,-77.02887851,38.92376551,2008-04-02T20:20:00.000Z
8043520,-76.99264933,38.8802765,2008-04-02T20:40:00.000Z
8043540,-77.04360552,38.92474285,2008-04-02T23:00:00.000Z
8047304,-77.01785069,38.95708939,2008-04-10T16:35:00.000Z
8047325,-77.0653646,38.90979688,2008-04-10T15:45:00.000Z
8047384,-77.0214209,38.97420446,2008-04-10T18:00:00.000Z
8047417,-76.99209424,38.89733833,2008-04-10T19:00:00.000Z
8047490,-76.94140133,38.88978389,2008-04-10T20:30:00.000Z
8047513,-77.07495167,38.91533126,2008-04-10T22:00:00.000Z
8096667,-77.04419069,38.90133896,2008-07-12T12:00:00.000Z
8096748,-76.99089515,38.8989057,2008-07-12T14:30:00.000Z
8096880,-77.07430555,38.93707775,2008-07-12T20:34:00.000Z
8082667,-76.99819377,38.84411692,2008-06-16T22:45:00.000Z
8086178,-76.99619018,38.8300817,2008-06-23T11:40:00.000Z
8086252,-77.01159708,38.95508133,2008-06-23T15:00:00.000Z
8086257,-77.07291303,38.91757562,2008-06-23T15:33:00.000Z
8012484,-77.07588181,38.92255534,2008-01-28T13:30:00.000Z
8012579,-76.99898788,38.89478922,2008-01-28T18:00:00.000Z
8016079,-76.99362101,38.84024313,2008-02-05T05:30:00.000Z
8127128,-77.02619548,38.93448603,2008-09-07T19:40:00.000Z
8130759,-76.96458865,38.85156154,2008-09-14T19:00:00.000Z
8130777,-77.03431515,38.93427674,2008-09-14T19:00:00.000Z
8127323,-76.98295588,38.88410405,2008-09-08T08:30:00.000Z
8127413,-76.98692093,38.88284339,2008-09-08T12:00:00.000Z
8131016,-76.96458865,38.85156154,2008-09-15T10:30:00.000Z
8131020,-77.0045001,38.92880464,2008-09-15T11:50:00.000Z
8127507,-77.03181311,38.93601605,2008-09-08T15:00:00.000Z
8127588,-77.02704409,38.92159494,2008-09-08T17:50:00.000Z
8127646,-76.9825999,38.92597482,2008-09-08T19:02:00.000Z
8131224,-76.99169622,38.94950549,2008-09-15T18:42:00.000Z
8127800,-77.00387255,38.84087383,2008-09-09T02:15:00.000Z
8053589,-76.99731525,38.92558873,2008-04-23T05:45:00.000Z
8053650,-76.97842667,38.84477256,2008-04-23T09:45:00.000Z
8053691,-77.03947493,38.92101487,2008-04-23T10:58:00.000Z
8053711,-77.0425626,38.91633846,2008-04-23T12:45:00.000Z
8053719,-77.03935226,38.99127037,2008-04-23T13:00:00.000Z
8053732,-77.01990407,38.91477707,2008-04-23T14:40:00.000Z
8053770,-76.98334277,38.90543592,2008-04-23T15:30:00.000Z
8053865,-77.02502932,38.930919,2008-04-23T20:42:00.000Z
8053889,-77.03103586,38.92574678,2008-04-23T17:45:00.000Z
8053893,-76.94905883,38.90049843,2008-04-23T18:00:00.000Z
8054016,-76.98573795,38.86212392,2008-04-23T23:00:00.000Z
8054113,-77.03641303,38.95437359,2008-04-24T03:00:00.000Z
8050833,-77.04416308,38.91260842,2008-04-17T15:45:00.000Z
8051043,-77.00889252,38.82360433,2008-04-18T00:25:00.000Z
8051048,-77.04280284,38.93237319,2008-04-18T01:00:00.000Z
8024067,-77.03122697,38.94080862,2008-02-22T12:00:00.000Z
8079084,-77.01753181,38.97405197,2008-06-10T12:00:00.000Z
8082693,-76.9995416,38.83095558,2008-06-16T23:59:00.000Z
8079391,-77.09061335,38.95401084,2008-06-10T22:15:00.000Z
8082876,-76.98727303,38.91193144,2008-06-17T11:35:00.000Z
8082886,-77.03645153,38.93942884,2008-06-17T12:10:00.000Z
8082934,-77.03085536,38.96167188,2008-06-17T14:05:00.000Z
8083098,-77.02647642,38.94559319,2008-06-17T18:10:00.000Z
8083115,-77.04419923,38.93373292,2008-06-17T18:33:00.000Z
8079723,-76.97417918,38.89984908,2008-06-11T15:10:00.000Z
8079742,-76.97614473,38.84814127,2008-06-11T15:55:00.000Z
8083407,-77.01811446,38.81466685,2008-06-18T08:40:00.000Z
8003282,-76.98718052,38.91339078,2008-01-08T11:20:00.000Z
8003285,-76.98630658,38.90109428,2008-01-08T11:30:00.000Z
8003300,-76.95638864,38.88519618,2008-01-08T10:00:00.000Z
8003304,-76.99321375,38.8834655,2008-01-08T11:15:00.000Z
8003319,-77.04186145,38.92013122,2008-01-08T12:23:00.000Z
8003359,-76.97831309,38.91533527,2008-01-08T15:00:00.000Z
8003380,-77.01582263,38.91650729,2008-01-08T16:43:00.000Z
8003384,-77.04059996,38.93237397,2008-01-08T14:00:00.000Z
8003491,-77.02687382,38.9287656,2008-01-08T19:00:00.000Z
8003617,-76.99497692,38.88681671,2008-01-08T21:45:00.000Z
8003708,-76.97816151,38.84550219,2008-01-09T03:50:00.000Z
8003744,-77.05873558,38.91053008,2008-01-09T07:40:00.000Z
8003780,-77.09677642,38.92174717,2008-01-09T10:39:00.000Z
8000099,-77.04280284,38.93237319,2008-01-01T02:10:00.000Z
8004107,-77.075823,38.94316639,2008-01-09T21:37:00.000Z
